,tweet_id,author_id,retweet_count,like_count,text,language,created_at,source,possibly_sensitive,image_url
1471526660654743552,1471526660654743552,931855042092642305,28,0,"RT @CheGiaevara: The name ""Blind"" is synonymous with Ajax, whether it is Danny or Daley Blind you're talking about. Both have captained the…",en,2021-12-16T17:04:30.000Z,Twitter Web App,False,
1471526656082911235,1471526656082911235,232629239,1480,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:04:29.000Z,Twitter for iPhone,False,
1471526654153535490,1471526654153535490,709350947198263296,56,0,"RT @mufcMPB: Martyn Pert, Manchester United first-team coach, is expected to leave Old Trafford. He is due to follow Kieran McKenna to Ipsw…",en,2021-12-16T17:04:28.000Z,Twitter for iPhone,False,
1471526653948051461,1471526653948051461,1409115888138207232,659,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T17:04:28.000Z,Twitter for Android,False,
1471526642950586369,1471526642950586369,1334017178,0,0,Premier League: Manchester United vs Brighton Postponed Over COVID-19 Outbreak | Football News https://t.co/BSzJ199Jiz Manchester... https://t.co/xbnbACo86H,en,2021-12-16T17:04:25.000Z,Hootsuite Inc.,False,https://pbs.twimg.com/media/FGvprzHXoAgwV1A.jpg
1471526622184427526,1471526622184427526,192809575,139,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T17:04:21.000Z,Twitter for iPhone,False,
1471526605008691207,1471526605008691207,1292842931099856897,2,0,RT @unitedviewtv: Anthony Elanga is close to signing a new long-term contract at Manchester United after breaking into the first-team squad…,en,2021-12-16T17:04:16.000Z,Twitter for iPhone,False,
1471526587833147392,1471526587833147392,1355611208968265732,156,0,"RT @ChampionsLeague: 𝗧𝗛𝗥𝗘𝗔𝗗: Acrobatic Manchester United goals!

#TBT | #UCL https://t.co/mtPufDb1dS",en,2021-12-16T17:04:12.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGu8vnQXIAQL_y9.jpg
1471526579285237760,1471526579285237760,1237413291401584644,149,0,"RT @mufcMPB: Manchester United, Real Madrid and PSG are pushing to sign Antonio Rüdiger. All three clubs are offering between 10-12m. #MUFC…",en,2021-12-16T17:04:10.000Z,Twitter for iPhone,False,
1471526574256279555,1471526574256279555,209529178,51,0,"RT @footballdaily: 🚨 BREAKING 🚨

Manchester United vs Brighton this weekend has been postponed due to covid cases at Manchester United http…",en,2021-12-16T17:04:09.000Z,Twitter for Android,False,
1471526559597084678,1471526559597084678,1432064833063727106,1480,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:04:06.000Z,Twitter for iPhone,False,
1471526557424529409,1471526557424529409,1295911188,0,0,@AA_utd @ManUtdMEN I must of imagine Ronaldo being a Manchester United player they use to say the same about cantona,en,2021-12-16T17:04:05.000Z,Twitter for Android,False,
1471526537665069063,1471526537665069063,823006973465595908,87,0,RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Un brote de COVID en el complejo de entrenamiento del Manchester United ha obligado a pospone…,es,2021-12-16T17:04:00.000Z,Twitter for Android,False,
1471526530882981894,1471526530882981894,1147520169306206208,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T17:03:59.000Z,Twitter for iPhone,False,
1471526508279828487,1471526508279828487,209529178,34,0,"RT @footballdaily: 🗣""Manchester United weren't able to field a first team of players as they have just seven currently available.""

Manches…",en,2021-12-16T17:03:53.000Z,Twitter for Android,False,
1471526484884037635,1471526484884037635,1361010264964005888,522,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T17:03:48.000Z,Twitter for Android,False,
1471526473798279181,1471526473798279181,1341428123204792320,0,0,"🚨RUMOR🚨

De acuerdo con ESPN, algunos clubes de la Premier League habrían pedido que la liga se suspenda hasta después de Año Nuevo ante el incremento en el número de casos de coronavirus. Equipos como Manchester United y Tottenham han tenido que posponer sus partidos. https://t.co/0e7VjUw1ZA",es,2021-12-16T17:03:45.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGvphzfWYAgZUZR.jpg
1471526464751165441,1471526464751165441,1084448900289687553,51,0,"RT @footballdaily: 🚨 BREAKING 🚨

Manchester United vs Brighton this weekend has been postponed due to covid cases at Manchester United http…",en,2021-12-16T17:03:43.000Z,Twitter for Android,False,
1471526418123137024,1471526418123137024,1156273018777194496,0,0,Considering a short of Manchester United. If any sports league were publicly traded it would be a short from here. https://t.co/JTXcPXHhXs,en,2021-12-16T17:03:32.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGvpeOUVQAUNfHg.jpg
1471526379782955013,1471526379782955013,232159422,659,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T17:03:23.000Z,Twitter Web App,False,
1471526368714313737,1471526368714313737,311504519,22,0,"RT @Stuart_Watson: It looks like young Manchester United coach Kieran McKenna is going to be named the new manager of Ipswich Town.

More h…",en,2021-12-16T17:03:20.000Z,Twitter for Android,False,
1471526365203771394,1471526365203771394,1296837977709084677,3,0,RT @Footballtime___: 🚫 OFFICIEL - Le match entre Manchester United et Brighton a été reporté à une date ultérieure après les nombreux cas C…,fr,2021-12-16T17:03:19.000Z,Twitter for Android,False,
1471526352402661386,1471526352402661386,875716627203010561,1480,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:03:16.000Z,Twitter for Android,False,
1471526346392326149,1471526346392326149,1392396803467878403,134,0,RT @StretfordPaddck: BREAKING: Manchester United have been struck with 19 positive COVID-19 cases. https://t.co/c2BdBjW0ug,en,2021-12-16T17:03:15.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGqu4iJWQAITdgp.jpg
1471526335428313091,1471526335428313091,732427747,0,1,I like to see coaches start in the EFL and build up through the ranks with McKenna that didn’t happen he went basically into the first team set-up at Manchester United he didn’t really learn for himself he learnt from others. He wasn’t ready in my opinion for that calibre of team,en,2021-12-16T17:03:12.000Z,Twitter for iPhone,False,
1471526333784145930,1471526333784145930,1241682996673032193,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T17:03:12.000Z,Twitter for Android,False,
1471526316004593672,1471526316004593672,1326158447440769027,659,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T17:03:08.000Z,Twitter for iPhone,False,
1471526307976597513,1471526307976597513,115978171,2,0,RT @thetimes: Leicester v Tottenham and Manchester United v Brighton are the latest Premier League games to be called off https://t.co/3aCZ…,en,2021-12-16T17:03:06.000Z,Twitter for Android,False,
1471526301135773698,1471526301135773698,1326158447440769027,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T17:03:04.000Z,Twitter for iPhone,False,
1471526297381838849,1471526297381838849,1055373377727279104,5,0,"RT @BBCSport: Is this the face of the next Ipswich Town manager?

Manchester United have given their assistant first team coach Kieran McKe…",en,2021-12-16T17:03:03.000Z,Twitter for iPhone,True,
1471526297130061826,1471526297130061826,1299940726264930304,156,0,"RT @ChampionsLeague: 𝗧𝗛𝗥𝗘𝗔𝗗: Acrobatic Manchester United goals!

#TBT | #UCL https://t.co/mtPufDb1dS",en,2021-12-16T17:03:03.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGu8vnQXIAQL_y9.jpg
1471526296421339139,1471526296421339139,1335681079173402626,1,0,RT @StevenBeacom5: From the fields of Fermanagh to the Tractor Boys at Portman Road via Manchester United... All the best to NI man Kieran…,en,2021-12-16T17:03:03.000Z,Twitter for Android,False,
1471526290058629124,1471526290058629124,941375954538164225,5,0,RT @ManUtdMEN: Manchester United vs Brighton postponed 😩 #mufc https://t.co/ZB3Y5NNTfs,en,2021-12-16T17:03:01.000Z,Twitter for iPhone,False,
1471526288947036166,1471526288947036166,1130004242,0,0,Partido del Manchester United del fin de semana se suspendió por brote se Covid-19 en el equipo ▪️ https://t.co/69RynKqIMj https://t.co/KUYih4eXFA,es,2021-12-16T17:03:01.000Z,Twitter,False,https://pbs.twimg.com/media/FGvpXFwXMAUBHHz.jpg
1471526278922702853,1471526278922702853,1326158447440769027,1480,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:02:59.000Z,Twitter for iPhone,False,
1471526262204243976,1471526262204243976,819188347314851843,0,1,Manchester United confirmó que no jugará el fin de semana en Premier por casos de coronavirus https://t.co/mYetEboexs,es,2021-12-16T17:02:55.000Z,Besocy_Oficial,False,
1471526254415425538,1471526254415425538,1028086613568630785,0,0,Manchester United's Covid-19 outbreak causes Brighton match postponement #bhafc https://t.co/ZFYJ3LZTP7,en,2021-12-16T17:02:53.000Z,IFTTT,False,
1471526247909888001,1471526247909888001,2491821362,108,0,"RT @TeamCRonaldo: Merih Demiral : 

""Ronaldo made a big difference in the group, without his goals, Manchester United will not qualify for…",en,2021-12-16T17:02:51.000Z,Twitter for iPhone,False,
1471526233049554956,1471526233049554956,1360189220799791104,0,0,@ssporttr Manchester City Manchester United bir başkadır ama eskiden el clasico,tr,2021-12-16T17:02:48.000Z,Twitter for Android,False,
1471526232617635842,1471526232617635842,1344029763908882433,121,0,"RT @CristianoXtra_: Amadou Haidara (Leipzig midfielder):

“Everyone had a favorite team as a kid. Mine was Manchester United. I was a big f…",en,2021-12-16T17:02:48.000Z,Twitter Web App,False,
1471526232311271424,1471526232311271424,796581534,2,0,"RT @detikcom: Sergio Aguero pensiun dari sepakbola profesional. Yuk bernostalgia dengan gol-gol terbaiknya bersama Manchester City, termasu…",in,2021-12-16T17:02:48.000Z,Twitter for Android,False,
1471526225625686023,1471526225625686023,4430908240,0,0,@KingOfCheers @mehmetdemirkolb Manchester United. #BeAKing,en,2021-12-16T17:02:46.000Z,Twitter for Android,False,
1471526181858017283,1471526181858017283,516578010,0,0,Vill burt frá Manchester United https://t.co/GKqbuOm8I3,es,2021-12-16T17:02:36.000Z,dlvr.it,False,
1471526179270180864,1471526179270180864,1187535342506782721,0,7,"🔴 O auxiliar do Manchester United, Kieran McKenna, está em negociações avançadas para assumir o cargo de técnico do Ipswich Town.

🗞️ @sgevans https://t.co/dhbn7WC4aR",pt,2021-12-16T17:02:35.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvpQPNXoAEeEpV.png
1471526176682348555,1471526176682348555,360862939,8,0,"RT @wearebrighton: I'll tell you what though, if it was Brentford we were playing on Saturday rather than Manchester United and both teams…",en,2021-12-16T17:02:34.000Z,Twitter for iPhone,False,
1471526131266465792,1471526131266465792,1258887530801438720,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T17:02:23.000Z,Twitter for iPhone,False,
1471526094620659713,1471526094620659713,251968083,109,0,"RT @ltarsenal: Not even been a year since Smith Rowe had his first league start under Arteta and he's scored goals against Tottenham (H), C…",en,2021-12-16T17:02:15.000Z,Twitter for Android,False,
1471526086995554316,1471526086995554316,521759571,2,0,"RT @NelsonReneOk: Flu va jugar la Libertadores 2022, y uno de los nombres impactantes que suenan para reforzar es el del ex extremo del Man…",es,2021-12-16T17:02:13.000Z,Twitter for Android,False,
1471526083220672515,1471526083220672515,1464228343537147916,0,0,Covid outbreak forces postponement of Manchester United vs Brighton match | Football News https://t.co/CDQII8T2lr,en,2021-12-16T17:02:12.000Z,WordPress.com,False,
1471526079198281740,1471526079198281740,1359271931191713795,524,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T17:02:11.000Z,Twitter for Android,False,
1471526072844009480,1471526072844009480,894964899893391360,108,0,"RT @TeamCRonaldo: Merih Demiral : 

""Ronaldo made a big difference in the group, without his goals, Manchester United will not qualify for…",en,2021-12-16T17:02:10.000Z,Twitter for Android,False,
1471526048068079621,1471526048068079621,811981586597974017,6,0,"RT @tech_lagi: Siapa sangka penjaga gol terbaik dunia, David De Gea yang bermain untuk kelab terhebat, Manchester United memiliki pasukan e…",in,2021-12-16T17:02:04.000Z,Twitter for iPhone,False,
1471526047065640962,1471526047065640962,918994442,6,0,"RT @tech_lagi: Siapa sangka penjaga gol terbaik dunia, David De Gea yang bermain untuk kelab terhebat, Manchester United memiliki pasukan e…",in,2021-12-16T17:02:03.000Z,Twitter for iPhone,False,
1471526036500365315,1471526036500365315,724274833299746817,5,0,RT @ManUtdMEN: Manchester United vs Brighton postponed 😩 #mufc https://t.co/ZB3Y5NNTfs,en,2021-12-16T17:02:01.000Z,Twitter for Android,False,
1471526036022120458,1471526036022120458,2207830737,1481,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:02:01.000Z,Twitter for Android,False,
1471526031005601796,1471526031005601796,791934559344406528,660,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T17:02:00.000Z,Twitter for Android,False,
1471526022986309636,1471526022986309636,362572080,989,0,"RT @WelBeast: West Ham this season beat:
Pep Guardiola's Manchester City
Thomas Tuchel's Chelsea
Jurgen Klopp's Liverpool 
Manchester Unite…",en,2021-12-16T17:01:58.000Z,Twitter for Android,False,
1471526017890242563,1471526017890242563,1285876242521247744,56,0,"RT @mufcMPB: Martyn Pert, Manchester United first-team coach, is expected to leave Old Trafford. He is due to follow Kieran McKenna to Ipsw…",en,2021-12-16T17:01:56.000Z,Twitter for Android,False,
1471525991193485315,1471525991193485315,1240176126573580288,1,0,RT @GagaTayfaOSM2: Haftanın maçında Southampton (@Osmaneln) ile Manchester United (@feftir) kozlarını paylaşacak işte iddia oranları🔥🔥🔥,tr,2021-12-16T17:01:50.000Z,Twitter Web App,False,
1471525984952221698,1471525984952221698,833703860141162496,6,12,"Siapa sangka penjaga gol terbaik dunia, David De Gea yang bermain untuk kelab terhebat, Manchester United memiliki pasukan e-sport?

Rebels Gaming akan memfokuskan permainan LOL, Valorant dan Rainbow Six dengan perancangan pusat latihan di Madrid pada masa hadapan. https://t.co/WDeXffACY3",in,2021-12-16T17:01:49.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvpE8pVgAQrZpT.jpg
1471525982309961737,1471525982309961737,177718710,1481,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:01:48.000Z,Twitter for Android,False,
1471525956707889157,1471525956707889157,1326158447440769027,82,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T17:01:42.000Z,Twitter for iPhone,False,
1471525935614672898,1471525935614672898,235315053,63,0,"RT @CristianoXtra_: Merih Demiral:

""Cristiano Ronaldo made a big difference in the group, without his goals, Manchester United will not qu…",en,2021-12-16T17:01:37.000Z,Twitter for Android,False,
1471525931978088453,1471525931978088453,3081602835,660,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T17:01:36.000Z,Twitter for Android,False,
1471525930153791491,1471525930153791491,1275084165118078977,88,0,RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Un brote de COVID en el complejo de entrenamiento del Manchester United ha obligado a pospone…,es,2021-12-16T17:01:36.000Z,Twitter for Android,False,
1471525908699918337,1471525908699918337,341636324,154,0,"RT @OfficialBHAFC: Albion’s game against @ManUtd at Old Trafford on Saturday has been postponed.

Manchester United continue to have an ong…",en,2021-12-16T17:01:30.000Z,Twitter for iPhone,False,
1471525898818052101,1471525898818052101,1376067487297601537,62,0,"RT @Senzo_utd: Rumeurs Cristiano Ronaldo à Manchester City : PSG - Manchester City dans le même groupe.

Ronaldo à Manchester United : PSG…",fr,2021-12-16T17:01:28.000Z,Twitter for Android,False,
1471525881327800327,1471525881327800327,1218444461958627328,524,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T17:01:24.000Z,Twitter for Android,False,
1471525873266401282,1471525873266401282,944673123928076288,1,0,RT @mozzartbetng: Manchester United's #PL game against Brighton on Saturday has been postponed due to the rise in COVID-19 cases in Ralf Ra…,en,2021-12-16T17:01:22.000Z,Twitter for Android,False,
1471525863300730890,1471525863300730890,926429129007869953,0,0,"https://t.co/zJvmIosiRC
Manchester United's Premier League clash with Brighton on Saturday is called OFF",en,2021-12-16T17:01:20.000Z,Buckshee Forum,False,
1471525847043489803,1471525847043489803,117213752,20,0,RT @StatmanBains: I just want Manchester United back 😭😭😭😭😭,en,2021-12-16T17:01:16.000Z,Twitter for Android,False,
1471525834460737538,1471525834460737538,543618370,1,0,RT @UnitedsUpdate: Anthony Elanga is close to signing a new long-term contract at Manchester United after breaking into the first-team squa…,en,2021-12-16T17:01:13.000Z,GutenTagF1,False,
1471525834397782016,1471525834397782016,543618370,2,0,RT @unitedviewtv: Anthony Elanga is close to signing a new long-term contract at Manchester United after breaking into the first-team squad…,en,2021-12-16T17:01:13.000Z,GutenTagF1,False,
1471525828672598027,1471525828672598027,443269544,11,0,RT @SergioADippW: Se suspende el Manchester United Vs Brighton y podría suspenderse la Premier hasta enero ❌ https://t.co/siOj03jFaq,es,2021-12-16T17:01:11.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvNSFBUYAIaxUH.jpg
1471525817960251407,1471525817960251407,1359869547461939203,0,0,"🕔 Here’s your Five@5 round-up of EDGE’s big stories!

❌ Man Utd vs Brighton is off but Premier League still want weekend’s games to go ahead https://t.co/S0yP9nvTa8

#MUFC",en,2021-12-16T17:01:09.000Z,Twitter for iPhone,False,
1471525808691118082,1471525808691118082,1235531182835675136,0,0,"Is this t'face o' t'next Ipswich Town manager?

Manchester United 'ave given their assistant first team coach Kieran McKenna permission t'speak t'#itfc.

#bbcfootball #mufc #bbcefl #MUFC https://t.co/oia20Wp0ys",en,2021-12-16T17:01:07.000Z,YorkshireSky,False,
1471525807717822474,1471525807717822474,57726541,0,0,"#EPL El coronavirus causa problemas en el calendario del fútbol inglés

🦠 Manchester United y Brighton los afectados

💻🔗 https://t.co/kHwidbKyNh

#SomosFutbolDePrimera / #LaRadioDelMundial https://t.co/lt4NtIcklF",es,2021-12-16T17:01:06.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvo6p_XMAAQ9p2.jpg
1471525786440114183,1471525786440114183,1215231174785798144,105,0,"RT @GoalNews: Leicester vs Tottenham ❌
Manchester United vs Brighton ❌

Two more Premier League matches have now been postponed due to Covi…",en,2021-12-16T17:01:01.000Z,Twitter for iPhone,False,
1471525785353732096,1471525785353732096,926429129007869953,0,0,"https://t.co/T6y1oYiEvz
Manchester United first-team coach Kieran McKenna is set to be named as the new Ipswich Town boss",en,2021-12-16T17:01:01.000Z,Buckshee Forum,False,
1471525766743699460,1471525766743699460,916701726,9,0,"RT @FrancoCFutbol: Era tan bueno que se hartó de meterle goles a los mejores equipos de Inglaterra. A Chelsea, Arsenal, Tottenham, Manchest…",es,2021-12-16T17:00:57.000Z,Twitter for Android,False,
1471525766676553731,1471525766676553731,1403141749120380934,0,0,"Acabei de descobrir pelo meu irmão que está havendo um surto de c*v*d em jogadores e comissões técnicas* pela Europa (Tottenham, Real Madrid e Manchester United, especificamente; e pode aumentar) 
*o Rodrygo está entre alguns sul-americanos que jogam na Europa e estão infectados",pt,2021-12-16T17:00:57.000Z,Twitter for Android,False,
1471525747886108681,1471525747886108681,1150321467168559109,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T17:00:52.000Z,Twitter for Android,False,
1471525727875047428,1471525727875047428,1406215235829182470,2,13,"Anthony Elanga is close to signing a new long-term contract at Manchester United after breaking into the first-team squad. A source says he ""has impressed the new manager.""

(Source: @mcgrathmike)

#MUFC https://t.co/rF32VTAaHB",en,2021-12-16T17:00:47.000Z,Buffer,False,https://pbs.twimg.com/media/FGvo2X4XwA8zbMf.jpg
1471525695931224070,1471525695931224070,4452755114,30,0,"RT @City_Xtra: Oleksandr Zinchenko on #ManCity's rivals for the #PL title: “I think Chelsea, Liverpool and Manchester United all at once...…",en,2021-12-16T17:00:40.000Z,Twitter for Android,False,
1471525695222390786,1471525695222390786,732427747,0,1,"Looking forward to see Kieran McKenna take over at Ipswich Town , his own road now and this is a real test for him. I thought it was far too early in his coaching career to get involved in the first team at Manchester United but this is a really good step and move in his career.",en,2021-12-16T17:00:40.000Z,Twitter for iPhone,False,
1471525692684881922,1471525692684881922,1330921006345695233,0,0,"Just posted a photo @ Manchester, United Kingdom https://t.co/goFfTuE10e",en,2021-12-16T17:00:39.000Z,Instagram,False,
1471525691430776834,1471525691430776834,2971048552,44,0,RT @DevilsOfUnited: BREAKING: Manchester United vs Brighton is postponed #mufc,en,2021-12-16T17:00:39.000Z,Twitter for Android,False,
1471525689719468040,1471525689719468040,1385216851,1,39,"Anthony Elanga is close to signing a new long-term contract at Manchester United after breaking into the first-team squad. A source says that he has impressed the new manager, Ralf Rangnick. [Telegraph] #MUFC",en,2021-12-16T17:00:38.000Z,Twitter for iPhone,False,
1471525666990477314,1471525666990477314,969648800909414402,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T17:00:33.000Z,Twitter for iPhone,False,
1471525664725606403,1471525664725606403,169637883,18,0,"RT @theutdjournal: 🚨 JUST IN: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to f…",en,2021-12-16T17:00:32.000Z,Twitter for iPhone,False,
1471525655628165123,1471525655628165123,1353674485069701120,1,2,Manchester United's #PL game against Brighton on Saturday has been postponed due to the rise in COVID-19 cases in Ralf Rangnick's side. https://t.co/kguZgRQMy1,en,2021-12-16T17:00:30.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvoyOsWQAI5lod.jpg
1471525646870495233,1471525646870495233,16781292,0,0,Man United's next league clash with Brighton on Saturday is called OFF. Maybe the need to compulsory vaccinate their players and staff as other clubs are doing.  https://t.co/iZuEOMirAe via https://t.co/DADIp1QOme,en,2021-12-16T17:00:28.000Z,Twitter for Android,False,
1471525579476328456,1471525579476328456,1191750958524571648,76,0,RT @theutdjournal: 🚨 The scale of the Covid-19 outbreak at Manchester United can be revealed with 19 positive cases recorded across players…,en,2021-12-16T17:00:12.000Z,Twitter for Android,False,
1471525565911891970,1471525565911891970,827904364526329857,1,0,"RT @BBCRMsport: Want the latest on Manchester United? 

Never miss the latest news on the reds by clicking below and adding them to your fa…",en,2021-12-16T17:00:09.000Z,Twitter,False,
1471525552146337798,1471525552146337798,2293681828,1,0,"RT @SunSport: Man Utd can copy Chelsea and win Champions League under Rangnick, claims Saha https://t.co/yuSY6HHXC0",en,2021-12-16T17:00:05.000Z,Twitter for iPhone,False,
1471525541786394631,1471525541786394631,709350947198263296,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T17:00:03.000Z,Twitter for iPhone,False,
1471525540641316864,1471525540641316864,57299064,5,62,Manchester United vs Brighton postponed 😩 #mufc https://t.co/ZB3Y5NNTfs,en,2021-12-16T17:00:03.000Z,Twitter Media Studio,False,
1471525539013750785,1471525539013750785,1357456353560788993,0,1,Manchester United Players we believe Ralf Ragnick should send to the GULAG! 👋 https://t.co/HBgRV8UEIS,en,2021-12-16T17:00:02.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGtg-SLXEAEmlTg.jpg
1471525536308551680,1471525536308551680,75518448,1,0,"Want the latest on Manchester United? 

Never miss the latest news on the reds by clicking below and adding them to your favourites. 

#MUFC",en,2021-12-16T17:00:02.000Z,Twitter for Advertisers,False,
1471525524614828033,1471525524614828033,487602137,50,0,"RT @TheAnfieldWrap: It's three years to the day since Shaqiri came off the bench to score twice against Manchester United 🔥

Was great, thi…",en,2021-12-16T16:59:59.000Z,Twitter for Android,False,
1471525516100386819,1471525516100386819,130865829,140,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T16:59:57.000Z,Twitter for iPhone,False,
1471525515462860810,1471525515462860810,3021499378,22,0,RT @CBSSportsGolazo: BREAKING: Manchester United's match on Saturday vs. Brighton has been postponed due to rising COVID-19 cases. https://…,en,2021-12-16T16:59:57.000Z,Twitter for iPhone,False,
1471525510186516490,1471525510186516490,913571865775497217,62,0,RT @Bayemod12: Dani Alves a quitter le Barça en 2016 pour aller à la Juventus. En 2018 il quitte la Juventus pour le PSG ensuite il quitte…,fr,2021-12-16T16:59:55.000Z,Twitter for Android,False,
1471525495338586126,1471525495338586126,130865829,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T16:59:52.000Z,Twitter for iPhone,False,
1471525488896229388,1471525488896229388,897339728827121664,34,0,"RT @footballdaily: 🗣""Manchester United weren't able to field a first team of players as they have just seven currently available.""

Manches…",en,2021-12-16T16:59:50.000Z,Twitter for Android,False,
1471525486908129281,1471525486908129281,1460473958390718465,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:59:50.000Z,Twitter for Android,False,
1471525481103208449,1471525481103208449,924576026465882112,524,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:59:48.000Z,Twitter for iPhone,False,
1471525473960271882,1471525473960271882,2657768461,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T16:59:47.000Z,Twitter for Android,False,
1471525473008164867,1471525473008164867,1331745291519881216,20,0,RT @StatmanBains: I just want Manchester United back 😭😭😭😭😭,en,2021-12-16T16:59:47.000Z,Twitter for iPhone,False,
1471525469984116748,1471525469984116748,1192867255048179712,265,0,"RT @kinjems: Manchester United and NUP tambuza tweet 
Retweetinga🔴🔴🔴🔴❤️❤️ https://t.co/JifK75yTDB",en,2021-12-16T16:59:46.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGZEs4_WUAQouKf.jpg
1471525466800492544,1471525466800492544,2441506197,0,0,"WIG, SNATCHED!

♡
♡
♡

#wigsnatched #newdo #SallySlapCabbage #dragqueen #hair #WIG #haircut @ Manchester, United Kingdom https://t.co/BEMNRazoaN",en,2021-12-16T16:59:45.000Z,Instagram,False,
1471525465538154499,1471525465538154499,2657768461,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:59:45.000Z,Twitter for Android,False,
1471525462593748997,1471525462593748997,1397203435284488196,1125,0,RT @OficialSala12: Mbappé comemorando seu 100° gol com a camisa do PSG do mesmo jeito que Cristiano Ronaldo comemorou seu 100° gol pelo Man…,pt,2021-12-16T16:59:44.000Z,Twitter for Android,False,
